,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
859,2005202793164443248800000000,,,5,0,1168010100106370016,187.45,659.3,341.3,18.6,21,02000,54.92,193.17,6397,20051020,20170718,0,0,B00100000000SR4GH,,,,1168010100106370016026195,25154,11680,"POLYGON ((202802.676 444319.7770000007, 202789.7379999999 444314.8080000002, 202783.6140000001 444330.1209999993, 202796.7379999999 444334.8389999997, 202802.676 444319.7770000007))"
860,1976202405514446353500000000,,,2,1,1168010100106160007,93.92,192.46,0.0,0.0,11,01000,0.0,0.0,24380,19761228,20170315,0,0,B00100000000SQ1LI,,,,1168010100106160007022716,25438,11680,"POLYGON ((202409.8660000004 444642.2860000003, 202413.8969999999 444632.6919999998, 202408.3339999998 444630.5360000003, 202408.1780000003 444631.1919999998, 202406.1780000003 444630.4110000003, 202405.9589999998 444630.9419999998, 202400.7089999998 444628.9419999998, 202400.6780000003 444629.0360000003, 202399.3030000003 444633.2229999993, 202398.6469999999 444633.0669999998, 202398.3499999996 444633.0050000008, 202396.5060000001 444636.9419999998, 202398.4280000003 444637.6610000003, 202409.8660000004 444642.2860000003))"
861,2001203082764443804200000000,역삼현대벤쳐텔,,20,6,1168010100106420001,1275.173,31972.202,1966.6,60.32,21,14000,64.84,1092.98,19497,20010622,20200929,0,0,B00100000000SN1F9,,,,1168010100106420001000001,25458,11680,"POLYGON ((203100.898 444366.898, 203079.4910000004 444358.8039999995, 203062.023 444365.5539999995, 203076.1160000004 444401.8670000006, 203090.4139999999 444406.9600000009, 203100.523 444380.023, 203096.3039999995 444378.9600000009, 203100.898 444366.898))"
862,1995202362084446081100000000,,,2,1,1168010100106160004,225.14,479.39,451.0,9.2,21,03000,49.92,80.43,5351,19950726,20200208,0,0,B00100000000SPZLG,,,,1168010100106160004022771,25789,11680,"POLYGON ((202361.818 444622.693, 202370.7549999999 444599.2540000007, 202361.9579999996 444595.6610000003, 202360.0209999997 444600.1620000005, 202356.3799999999 444598.8489999995, 202354.5049999999 444603.693, 202359.8640000001 444605.8489999995, 202354.7549999999 444619.9120000005, 202361.818 444622.693))"
863,0000202652284443286600000000,,,0,0,1168010100106350002,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,25807,11680,"POLYGON ((202654.1749999998 444327.7170000002, 202651.3629999999 444326.7489999998, 202650.4409999996 444329.5299999993, 202653.1129999999 444330.6549999993, 202654.1749999998 444327.7170000002))"
864,0000202322744446310900000000,,,0,0,1168010100106150019,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,25105,11680,"POLYGON ((202323.9890000001 444630.318, 202322.2709999997 444629.693, 202321.4890000001 444631.8489999995, 202323.2079999996 444632.5059999991, 202323.9890000001 444630.318))"
865,1986202661914445665600000000,,,2,1,1168010100106240024,148.85,265.28,0.0,0.0,21,01000,0.0,0.0,5526,19861204,20170316,0,0,B00100000000SPECL,,,,1168010100106240024022922,25437,11680,"POLYGON ((202663.4910000004 444564.25, 202658.8339999998 444557.125, 202653.9589999998 444560.1559999995, 202654.9910000004 444561.75, 202651.6629999997 444564.0319999997, 202656.9910000004 444572.0319999997, 202672.9129999997 444572.3739999998, 202673.0700000003 444568.7809999995, 202671.2570000002 444568.6559999995, 202671.4129999997 444564.5, 202663.4910000004 444564.25))"
866,0000202743904448265500000000,,,0,0,1168010100106110002,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SPFZA,,,,1168010100106110002022076,25443,11680,"POLYGON ((202742.2779999999 444829.8440000005, 202743.7309999997 444830.4379999992, 202742.7470000004 444833.1879999992, 202744.9960000003 444833.9690000005, 202748.6200000001 444822.4069999997, 202743.7920000004 444820.6569999997, 202742.7139999997 444823.4690000005, 202740.4330000002 444823.0629999992, 202738.6370000001 444828.3129999992, 202742.2779999999 444829.8440000005))"
867,2005202356344445709400000000,,,2,2,1168010100106160019,138.54,631.26,280.1,8.61,21,03000,49.46,94.55,11656,20050601,20200425,0,0,B00100000000SNEZ7,,,,1168010100106160019022902,25451,11680,"POLYGON ((202359.2230000002 444577.4729999993, 202360.5669999998 444573.6919999998, 202362.676 444574.3479999993, 202364.9419999998 444568.4110000003, 202360.0039999997 444566.5050000008, 202359.6919999998 444567.3169999998, 202353.426 444565.0979999993, 202352.9570000004 444566.3479999993, 202352.8480000002 444566.3169999998, 202350.9419999998 444565.5979999993, 202348.0669999998 444573.2870000005, 202359.2230000002 444577.4729999993))"
868,1976202467334443730500000000,,,2,1,1168010100106200004,171.17,418.48,0.0,0.0,11,01000,0.0,0.0,24300,19761111,20170316,0,0,B00100000000SPC4B,,,,1168010100106200004023400,25139,11680,"POLYGON ((202475.9550000001 444369.9079999998, 202462.5959999999 444364.8450000007, 202461.0020000003 444369.2829999998, 202460.5800000001 444369.0639999993, 202458.1430000002 444375.9079999998, 202472.8300000001 444381.1579999998, 202475.2359999996 444373.8770000003, 202474.7520000003 444373.6889999993, 202475.9550000001 444369.9079999998))"
869,1997202286694446455800000000,,,3,1,1168010100106010028,120.54,506.76,205.0,7.79,21,01000,58.8,176.4,9978,19970526,20170225,0,1,B00100000000SQB3A,,,,1168010100106010028022689,25174,11680,"POLYGON ((202294.6140000001 444642.5999999996, 202282.7709999997 444638.1319999993, 202278.7709999997 444648.5380000006, 202290.6150000002 444653.0690000001, 202294.6140000001 444642.5999999996))"
870,1997202358694446695600000000,,,2,1,1168010100106150007,122.76,395.01,245.8,6.6,21,01000,49.94,99.89,15675,19970418,20170319,0,0,B00100000000SQ3PO,,,,1168010100106150007022606,25521,11680,"POLYGON ((202366.9749999996 444667.1309999991, 202354.2869999995 444662.1300000008, 202350.3650000002 444671.9739999995, 202363.1619999995 444677.0050000008, 202366.9749999996 444667.1309999991))"
871,1986202820224442630200000000,,,4,1,1168010100106470001,170.13,898.35,0.0,0.0,21,04000,0.0,0.0,10472,19861231,20170125,0,0,B00100000000SMTVH,,,,1168010100106470001023615,25208,11680,"POLYGON ((202829.8619999997 444260.6510000005, 202814.5029999996 444255.2760000005, 202810.534 444265.0270000007, 202825.6909999996 444271.0260000005, 202829.8619999997 444260.6510000005))"
872,2002202776204444660700000000,,,2,2,1168010100106310000,129.06,573.9,272.4,7.7,21,02000,47.38,92.51,4029,20020416,20170328,0,0,B00100000000SRKTB,,,,1168010100106310000000001,24602,11680,"POLYGON ((202774.5530000003 444476.4350000005, 202775.7089999998 444473.4350000005, 202777.3190000001 444474.091, 202777.8650000002 444472.591, 202778.8650000002 444472.8100000005, 202779.6780000003 444471.0600000005, 202779.8030000003 444470.9039999992, 202780.1780000003 444470.3719999995, 202780.3969999999 444469.8100000005, 202780.5369999995 444469.1850000005, 202780.5369999995 444468.716, 202780.7400000002 444468.091, 202779.8969999999 444467.6850000005, 202781.8190000001 444462.591, 202781.4440000001 444462.2789999992, 202783.0839999998 444458.6539999992, 202782.7089999998 444458.5600000005, 202783.0060000001 444457.466, 202782.6150000002 444457.3100000005, 202782.4749999996 444457.2479999997, 202782.3030000003 444457.091, 202782.0060000001 444456.9039999992, 202781.4280000003 444456.716, 202780.9749999996 444456.591, 202779.9589999998 444456.4979999997, 202779.6150000002 444457.0600000005, 202776.5060000001 444455.841, 202776.0530000003 444456.841, 202775.2400000002 444456.5600000005, 202773.0530000003 444462.3100000005, 202773.6150000002 444462.466, 202771.8499999996 444467.4979999997, 202771.0690000001 444467.2469999995, 202768.8810000001 444473.0600000005, 202769.5219999999 444473.3100000005, 202769.1780000003 444474.4350000005, 202774.5530000003 444476.4350000005))"
873,1983202420644445093300000000,,,1,1,1168010100106180014,146.75,293.5,0.0,0.0,11,01000,0.0,0.0,13749,19830307,20170805,0,0,B00100000000SQ1MJ,,,,1168010100106180014023084,24911,11680,"POLYGON ((202430.7850000001 444510.3159999996, 202427.2850000001 444504.8159999996, 202426.6449999996 444505.3469999991, 202422.7070000004 444499.6909999996, 202410.5980000002 444507.8790000007, 202412.7699999996 444511.0659999996, 202418.2539999997 444519.1909999996, 202429.801 444511.0350000001, 202430.7850000001 444510.3159999996))"
874,1997202317184445019700000000,,,3,1,1168010100108120009,101.46,395.32,169.2,10.9,21,04000,59.96,179.37,14840,19971122,20200624,0,0,B00100000000SQ8RV,,,,1168010100108120009023114,24923,11680,"POLYGON ((202320.9249999998 444508.5360000003, 202324.0970000001 444499.2540000007, 202319.2369999997 444497.4729999993, 202318.9869999997 444497.0669999998, 202318.4720000001 444496.6610000003, 202317.8470000001 444496.5669999998, 202317.2060000002 444496.5669999998, 202316.7529999996 444496.6290000007, 202313.5029999996 444495.3479999993, 202310.4879999999 444503.9739999995, 202311.034 444505.0370000005, 202314.5190000003 444506.318, 202314.6749999998 444506.818, 202314.9560000002 444507.0370000005, 202315.3159999996 444507.068, 202315.534 444507.0370000005, 202316.0029999996 444506.8489999995, 202320.9249999998 444508.5360000003))"
875,1982202571354445929300000000,,,2,1,1168010100106230014,96.7,192.05,0.0,0.0,11,01000,0.0,0.0,10638,19821230,20200425,0,0,B00100000000SP0MH,,,,1168010100106230014022841,25170,11680,"POLYGON ((202579.5690000001 444592.7520000003, 202577.2869999995 444589.1579999998, 202576.0060000001 444589.6889999993, 202575.2560000001 444588.5329999998, 202574.6940000001 444588.8450000007, 202573.0219999999 444586.1889999993, 202567.3969999999 444590.0639999993, 202567.0060000001 444589.2520000003, 202563.6469999999 444591.8450000007, 202563.5369999995 444591.9389999993, 202569.0690000001 444600.1270000003, 202579.5690000001 444592.7520000003))"
876,2001202714304443012900000000,,,5,1,1168010100106360019,154.0,818.09,259.1,18.5,21,03000,59.44,247.43,4328,20010510,20170223,0,0,B00100000000SR6DG,,,,1168010100106360019026424,24628,11680,"POLYGON ((202723.0810000002 444298.5899999999, 202709.8159999996 444293.2780000009, 202705.4869999997 444303.9979999997, 202718.8940000003 444309.2780000009, 202723.0810000002 444298.5899999999))"
877,1984202741324444838300000000,,,2,1,1168010100106320012,135.27,319.77,367.2,7.3,11,01000,36.84,57.33,22630,19840208,20170316,0,0,B00100000000SPK4J,,,,1168010100106320012023158,24939,11680,"POLYGON ((202742.8030000003 444476.6850000005, 202735.5999999996 444473.8729999997, 202731.0839999998 444485.9049999993, 202749.2400000002 444492.966, 202751.9280000003 444486.091, 202748.5839999998 444484.716, 202749.6150000002 444481.6219999995, 202742.0219999999 444478.6850000005, 202742.8030000003 444476.6850000005))"
878,1997202334404444321200000000,,,6,1,1168010100106190003,191.05,1278.51,322.8,16.2,21,04000,59.19,319.88,15615,19971013,20210626,0,1,B00100000000SNILW,,,,1168010100106190003026122,24667,11680,"POLYGON ((202332.7050000001 444441.9419999998, 202338.3609999996 444438.0669999998, 202338.9079999998 444438.8169999998, 202344.5800000001 444435.1909999996, 202335.6430000002 444421.9729999993, 202324.3609999996 444429.7550000008, 202332.7050000001 444441.9419999998))"
879,1988202318134444453500000000,,,3,1,1168010100108130012,106.62,447.62,219.0,10.8,21,03000,48.68,139.67,16338,19881230,20200425,0,0,B00100000000SNMN3,,,,1168010100108130012023266,24674,11680,"POLYGON ((202319.4859999996 444437.0979999993, 202317.3300000001 444436.1919999998, 202315.2359999996 444437.0669999998, 202310.4550000001 444449.3169999998, 202322.3930000002 444453.5979999993, 202325.1739999996 444446.4729999993, 202323.6739999996 444445.9729999993, 202324.3770000003 444444.0979999993, 202319.4859999996 444437.0979999993))"
880,0000202543904444822500000000,,,0,0,1168010100106350000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SSI2I,,,,,24681,11680,"POLYGON ((202548.2379999999 444481.4700000007, 202545.0039999997 444478.0639999993, 202539.5669999998 444483.0639999993, 202542.7850000001 444486.4389999993, 202548.2379999999 444481.4700000007))"
881,1989202804884448727700000000,,,4,1,1168010100106050008,177.23,899.42,357.9,13.5,21,04000,49.52,189.38,3176,19891114,20170327,0,0,B00100000000SMWPE,,,,1168010100106050008021904,24689,11680,"POLYGON ((202808.9040000001 444881.5319999997, 202809.3880000003 444880.3760000002, 202810.466 444880.5629999992, 202814.716 444869.3430000003, 202800.1689999998 444863.8129999992, 202794.841 444876.0319999997, 202808.9040000001 444881.5319999997))"
882,1983202499884444508700000000,,,2,1,1168010100106210011,132.93,302.85,270.7,0.0,11,01000,49.11,96.02,22909,19831020,20200207,0,0,B00100000000SQYJE,,,,1168010100106210011023253,24976,11680,"POLYGON ((202503.5669999998 444458.0329999998, 202503.7070000004 444457.5329999998, 202505.5820000004 444458.0010000002, 202509.176 444448.5950000007, 202494.2529999996 444443.0950000007, 202490.909 444453.4700000007, 202503.5669999998 444458.0329999998))"
883,1984203060194445613000000000,한국콘텐츠진흥원 역삼분원,한국콘텐츠진흥원 역삼분원,6,1,1168010100106410002,382.5,2420.43,815.4,19.07,21,14000,46.91,249.93,12898,19840925,20190828,0,0,B00100000000SN1OI,,,,1168010100106410002022917,24979,11680,"POLYGON ((203075.432 444558.6809999999, 203051.5410000002 444549.6809999999, 203050.4479999999 444552.4940000009, 203048.1660000002 444552.0250000004, 203046.0880000005 444557.5869999994, 203048.0880000005 444558.1500000004, 203046.0099999998 444564.6500000004, 203069.3689999999 444573.0869999994, 203070.0099999998 444572.6500000004, 203075.432 444558.6809999999))"
884,0000202323324441598800000000,,,0,0,1168010100108580000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,24726,11680,"POLYGON ((202324.6220000004 444158.784, 202322.9819999998 444158.2530000005, 202321.9819999998 444160.8460000008, 202323.7000000002 444161.5649999995, 202324.6220000004 444158.784))"
885,1988202984314446941600000000,,,4,1,1168010100106280000,266.0,1330.0,0.0,0.0,21,04000,0.0,0.0,19704,19880803,20170209,0,0,B00100000000SN3WS,,,,1168010100106280000022510,25651,11680,"POLYGON ((202995.574 444690.3080000002, 202984.9330000002 444686.2139999997, 202984.5889999997 444687.0580000002, 202977.2609999999 444684.5270000007, 202972.7920000004 444697.1199999992, 202990.6370000001 444704.6520000007, 202995.574 444690.3080000002))"
886,1983202642394441238400000000,,,10,3,1168010100106490014,469.68,6676.15,965.0,0.0,21,14000,48.67,486.71,15489,19830917,20170126,0,0,B001000000012VKQM,,,,1168010100106490014023858,25322,11680,"POLYGON ((202649.8439999996 444137.4969999995, 202657.1710000001 444117.6219999995, 202635.8739999998 444109.6530000009, 202627.4050000003 444131.8399999999, 202633.7960000001 444134.2149999999, 202634.7489999998 444131.7469999995, 202649.8439999996 444137.4969999995))"
887,1990203106264444054000000000,호양빌딩,,8,1,1168010100106420005,154.63,1120.7,260.0,26.21,21,03000,59.47,380.22,4738,19900206,20210707,0,0,B00100000000SLY6V,,,,1168010100106420005027645,25680,11680,"POLYGON ((203113.6169999996 444401.6170000006, 203103.352 444397.9600000009, 203098.6799999997 444408.9910000004, 203109.4610000001 444412.8670000006, 203113.6169999996 444401.6170000006))"
888,1985202569854447679500000000,,,2,1,1168010100106140019,132.98,314.43,0.0,0.0,11,03000,0.0,0.0,7568,19850718,20210611,0,0,B00100000000SLJHR,,,,1168010100106140019022270,25308,11680,"POLYGON ((202573.0089999996 444775.8469999991, 202574.2280000001 444772.5350000001, 202576.29 444773.284, 202579.3059999999 444764.9710000008, 202578.8530000001 444764.8149999995, 202579.2120000003 444763.6270000003, 202572.29 444760.909, 202571.9309999999 444761.9710000008, 202569.1809999999 444760.9100000001, 202565.8370000003 444762.4409999996, 202565.2429999998 444764.4409999996, 202563.9620000003 444764.0350000001, 202563.29 444766.1600000001, 202560.7750000004 444765.3159999996, 202558.79 444770.5350000001, 202573.0089999996 444775.8469999991))"
889,1978202516824445622500000000,,,2,1,1168010100106220006,83.93,157.29,0.0,0.0,11,03000,0.0,0.0,9953,19781128,20170410,0,0,B00100000000SPBRX,,,,1168010100106220006022929,25610,11680,"POLYGON ((202514.6780000003 444569.7530000005, 202524.5829999996 444563.0960000008, 202518.8959999997 444554.1899999995, 202514.2079999996 444557.5649999995, 202514.7079999996 444558.3149999995, 202508.9740000004 444562.159, 202511.5829999996 444566.0649999995, 202511.3799999999 444566.2520000003, 202512.3959999997 444568.0030000005, 202513.1299999999 444567.534, 202514.6780000003 444569.7530000005))"
890,1978202449354444452400000000,,,2,1,1168010100106210005,149.39,315.48,554.8,7.6,11,03000,26.93,42.22,10120,19780106,20200523,0,0,B00100000000SO01U,,,,1168010100106210005023261,25623,11680,"POLYGON ((202453.8470000001 444439.6280000005, 202445.1440000003 444436.5649999995, 202441.034 444448.3460000008, 202447.3310000002 444450.7210000008, 202447.0659999996 444451.4710000008, 202453.7690000003 444453.8149999995, 202457.6749999998 444443.1280000005, 202453.2690000003 444441.3460000008, 202453.8470000001 444439.6280000005))"
891,1996202381234442944900000000,,,5,1,1168010100106190030,178.15,982.74,335.3,14.3,21,04000,53.13,245.11,12551,19961130,20210312,0,1,B00100000000SNKER,,,,1168010100106190030023562,25060,11680,"POLYGON ((202385.3909999998 444302.284, 202386.0939999996 444299.9710000008, 202387.1090000002 444300.284, 202389.8600000003 444291.784, 202376.3600000003 444286.6899999995, 202372.5779999997 444297.1270000003, 202385.3909999998 444302.284))"
892,1991202323164445212500000000,,,2,1,1168010100108120007,78.7,233.84,157.6,8.2,11,01000,49.94,99.87,10967,19910403,20170526,0,0,B00100000000SQ4WW,,,,1168010100108120007023059,25341,11680,"POLYGON ((202326.1440000003 444516.2860000003, 202325.909 444515.8169999998, 202325.5190000003 444515.5360000003, 202325.0659999996 444515.3479999993, 202324.4560000002 444515.4110000003, 202323.8470000001 444515.8800000008, 202320.4560000002 444514.5989999995, 202316.7060000002 444524.4739999995, 202326.0499999998 444528.0370000005, 202328.1440000003 444522.5050000008, 202327.784 444522.3479999993, 202329.3159999996 444518.1300000008, 202326.3619999997 444516.9110000003, 202326.1440000003 444516.2860000003))"
893,1984202785334443938300000000,,,2,1,1168010100106370007,100.08,268.94,0.0,0.0,11,01000,0.0,0.0,20843,19841121,20170316,0,0,B00100000000SPLM3,,,,1168010100106370007026190,24790,11680,"POLYGON ((202793.068 444390.8399999999, 202788.2400000002 444388.7469999995, 202787.8020000001 444389.5590000004, 202780.6140000001 444387.2469999995, 202777.0829999996 444396.0590000004, 202789.9579999996 444400.9340000004, 202793.068 444390.8399999999))"
894,1998202346304444500800000000,,,3,1,1168010100106190002,185.13,544.6,310.2,16.8,21,04000,59.68,124.26,4709,19980203,20180512,0,0,B00100000000SNFRZ,,,,1168010100106190002026121,25733,11680,"POLYGON ((202355.1430000002 444451.3790000007, 202347.0489999996 444439.6290000007, 202342.1109999996 444443.0979999993, 202343.1270000003 444444.2229999993, 202337.4239999996 444449.0669999998, 202345.0959999999 444460.2550000008, 202352.2359999996 444454.9110000003, 202351.9550000001 444454.3169999998, 202355.1430000002 444451.3790000007))"
895,1994203033624443809400000000,,,6,2,1168010100106440008,109.32,707.02,195.2,16.7,21,04000,56.0,252.5,13206,19940712,20191025,0,0,B00100000000SLTI3,,,,1168010100106440008026779,24755,11680,"POLYGON ((203040.9289999995 444383.2420000006, 203037.773 444374.5240000002, 203028.0379999997 444378.0549999997, 203028.3200000003 444378.7430000007, 203026.2570000002 444379.5549999997, 203029.398 444387.1799999997, 203040.9289999995 444383.2420000006))"
896,2002202464854444523400000000,1,1,2,2,1168010100106210006,133.18,580.36,266.7,9.0,21,01000,49.94,98.18,12457,20020720,20170211,0,0,B00100000000SQYGB,,,,1168010100106210006000001,24826,11680,"POLYGON ((202473.6909999996 444449.8149999995, 202460.284 444444.3460000008, 202455.9249999998 444454.8770000003, 202469.5659999996 444460.3149999995, 202473.6909999996 444449.8149999995))"
897,1984202702384446665000000000,,,2,1,1168010100106240042,188.92,329.09,0.0,0.0,11,01000,0.0,0.0,17228,19840713,20200425,0,0,B00100000000SPF4E,,,,1168010100106240042022613,25721,11680,"POLYGON ((202715.1339999996 444671.1559999995, 202714.4780000001 444660.0620000008, 202705.4929999998 444660.4989999998, 202705.54 444663.2190000005, 202701.1500000004 444663.0940000005, 202701.0549999997 444659.3760000002, 202692.0080000004 444659.7819999997, 202692.0710000005 444662.9069999997, 202690.4299999997 444663.125, 202690.9000000004 444670.5629999992, 202690.9309999999 444670.6569999997, 202692.3530000001 444670.5629999992, 202692.6339999996 444673.6260000002, 202702.3689999999 444673.7190000005, 202702.4469999997 444671.9069999997, 202715.1339999996 444671.1559999995))"
898,1988202967254447120300000000,HJ빌딩,,4,1,1168010100106070016,189.89,961.07,380.2,14.45,21,04000,49.94,187.18,6506,19880801,20170201,0,0,B00100000000SN788,,,,1168010100106070016022465,25120,11680,"POLYGON ((202967.7460000003 444719.4030000009, 202968.6210000003 444717.1219999995, 202973.0750000002 444718.4969999995, 202976.6059999997 444709.4340000004, 202975.4950000001 444709.0280000009, 202975.8859999999 444707.7149999999, 202967.8859999999 444705.2780000009, 202967.4330000002 444706.4649999999, 202962.199 444704.7469999995, 202957.6830000002 444715.8719999995, 202967.7460000003 444719.4030000009))"
899,1995202818294447139600000000,,,2,1,1168010100106090023,174.8,396.18,354.8,7.9,11,03000,49.27,68.39,12960,19950707,20191023,0,0,B00100000000SPMHY,,,,1168010100106090023022453,25126,11680,"POLYGON ((202828.932 444713.8420000002, 202825.5410000002 444708.7170000002, 202822.7439999999 444710.6549999993, 202821.7290000003 444708.9360000007, 202821.307 444709.2799999993, 202820.8689999999 444708.4049999993, 202819.1189999999 444709.4979999997, 202816.1189999999 444705.4989999998, 202815.8380000005 444705.7170000002, 202815.6189999999 444705.4989999998, 202815.5099999998 444705.6549999993, 202815.2910000002 444705.3420000002, 202811.4630000005 444707.9979999997, 202812.0410000002 444708.9360000007, 202808.9630000005 444711.0610000007, 202810.057 444712.7489999998, 202809.4479999999 444713.1860000007, 202816.3540000003 444723.4049999993, 202828.432 444714.9670000002, 202828.0729999999 444714.4049999993, 202828.932 444713.8420000002))"
900,1980202942164447109700000000,,,2,1,1168010100106080023,156.89,364.11,316.1,0.0,11,03000,49.63,91.15,18584,19801226,20170412,0,0,B00100000000SMMO3,,,,1168010100106080023022461,25429,11680,"POLYGON ((202948.4639999997 444713.7149999999, 202950.574 444708.0590000004, 202944.6830000002 444706.0590000004, 202945.3710000003 444703.9649999999, 202938.8859999999 444701.8719999995, 202937.6519999998 444705.3399999999, 202936.3710000003 444704.8090000004, 202934.574 444710.1219999995, 202933.8550000004 444709.8399999999, 202933.2300000004 444711.3399999999, 202936.949 444712.7780000009, 202936.1050000004 444715.1840000004, 202937.9639999997 444715.9340000004, 202937.7450000001 444716.9969999995, 202946.3389999997 444720.2149999999, 202948.4800000004 444713.9030000009, 202948.4639999997 444713.7149999999))"
901,1992203021724443271600000000,,,6,2,1168010100106440019,282.88,2318.04,572.8,0.0,21,04000,49.39,260.02,3493,19920207,20170127,0,0,,,,,,29182,11680,"POLYGON ((203021.727 444327.6669999994, 203021.8130000001 444327.6600000001, 203021.898 444327.6370000001, 203021.977 444327.5999999996, 203022.0480000004 444327.5510000009, 203022.1100000003 444327.4890000001, 203022.1600000001 444327.4169999994, 203022.1960000005 444327.3379999995, 203022.2189999996 444327.2540000007, 203022.227 444327.1669999994, 203022.2189999996 444327.0810000002, 203022.1960000005 444326.9959999993, 203022.1600000001 444326.9169999994, 203022.1100000003 444326.8460000008, 203022.0480000004 444326.784, 203021.977 444326.7339999992, 203021.898 444326.6980000008, 203021.8130000001 444326.6750000007, 203021.727 444326.6669999994, 203021.6399999997 444326.6750000007, 203021.5559999999 444326.6980000008, 203021.477 444326.7339999992, 203021.4050000003 444326.784, 203021.3439999996 444326.8460000008, 203021.2939999998 444326.9169999994, 203021.2570000002 444326.9959999993, 203021.2340000002 444327.0810000002, 203021.227 444327.1669999994, 203021.2340000002 444327.2540000007, 203021.2570000002 444327.3379999995, 203021.2939999998 444327.4169999994, 203021.3439999996 444327.4890000001, 203021.4050000003 444327.5510000009, 203021.477 444327.5999999996, 203021.5559999999 444327.6370000001, 203021.6399999997 444327.6600000001, 203021.727 444327.6669999994))"
902,1990202545794447848400000000,타비쉬빌딩,,6,2,1168010100106030003,191.74,1593.41,400.6,22.9,21,04000,47.86,246.71,24140,19901222,20181120,0,0,B00100000000SMV8V,,,,1168010100106030003022201,29236,11680,"POLYGON ((202537.5120000001 444787.0260000005, 202540.585 444788.1950000003, 202540.0949999997 444789.4649999999, 202544.8439999996 444791.2670000009, 202544.3810000001 444792.5439999998, 202546.8720000004 444793.5030000005, 202554.9440000001 444788.0409999993, 202547.4289999995 444777.0030000005, 202544.2750000004 444775.8169999998, 202541.2810000004 444777.1909999996, 202537.5120000001 444787.0260000005))"
903,1984202224744444641700000000,한웰빌딩,,8,2,1168010100108140001,704.0,6089.2,1316.6,33.0,21,03000,53.47,308.9,10281,19840110,20201208,0,0,B00100000000SNUI6,,,,1168010100108140003023194,28710,11680,"POLYGON ((202210.3059999999 444473.0779999997, 202230.2640000004 444480.2349999994, 202239.142 444455.2259999998, 202219.2800000003 444448.125, 202210.3059999999 444473.0779999997))"
904,2009202190154446853100000000,이수빌딩,,2,0,1168010100106010003,93.1,186.2,187.5,7.9,31,04000,49.65,99.3,100197247,20091222,20200425,0,0,B0010000000BOB81W,,,,1168010100106010003000001,28714,11680,"POLYGON ((202183.7879999997 444687.9989999998, 202193.034 444691.5950000007, 202196.5199999996 444682.6300000008, 202187.2750000004 444679.034, 202183.7879999997 444687.9989999998))"
905,2008202892704447788800000000,일훈빌딩,일훈빌딩,2,1,1168010100106080011,150.79,473.82,305.5,14.17,21,03000,49.36,94.08,100185567,20080723,20200425,0,0,B00100000000SMMVA,,,,1168010100106080011000001,28715,11680,"POLYGON ((202884.5259999996 444775.9289999995, 202892.4649999999 444787.5759999994, 202900.8899999997 444781.8340000007, 202892.9519999996 444770.1860000007, 202884.5259999996 444775.9289999995))"
906,2007202720574447119100000000,,,2,1,1168010100106120009,143.53,434.63,287.6,6.89,21,03000,49.91,99.81,8238,20070727,20170203,0,0,B00100000000SMQBT,,,,1168010100106120009000001,28716,11680,"POLYGON ((202715.1770000001 444719.0240000002, 202719.7220000001 444715.9289999995, 202721.4950000001 444718.5319999997, 202728.0240000002 444714.0850000009, 202726.898 444712.4330000002, 202728.2620000001 444711.5040000007, 202727.6150000002 444710.5529999994, 202728.6890000002 444709.8220000006, 202724.4400000004 444703.5820000004, 202710.9280000003 444712.7850000001, 202715.1770000001 444719.0240000002))"
907,2002202474574445983100000000,,,2,0,1168010100106180023,64.93,119.69,459.3,7.3,21,01000,14.14,26.06,21387,20020614,20170316,0,0,B00100000000SOZOI,,,,1168010100106180001000001,28718,11680,"POLYGON ((202469.2949999999 444597.2550000008, 202474.2989999996 444604.4989999998, 202480.2000000002 444600.6129999999, 202474.2089999998 444591.6830000002, 202470.7960000001 444593.9340000004, 202471.8830000004 444595.5289999992, 202469.2949999999 444597.2550000008))"
908,2008202767574444959000000000,,,2,1,1168010100106300001,176.51,608.81,361.4,8.36,21,02000,48.84,95.3,100186467,20081027,20200425,0,0,B00100000000SPPQB,,,,1168010100106300001000001,28720,11680,"POLYGON ((202757.915 444498.6699999999, 202764.2350000003 444501.1079999991, 202764.585 444500.1980000008, 202766.6840000004 444501.0079999994, 202766.3329999996 444501.9169999994, 202772.6519999998 444504.3550000004, 202777.1490000002 444492.6960000005, 202772.0889999997 444490.7440000009, 202771.8020000001 444491.4900000002, 202762.125 444487.7579999994, 202757.915 444498.6699999999))"
