,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
1263,2004205035274451592900000000,,,10,2,1168010500101580025,406.84,4773.66,679.7,30.0,21,14000,59.86,558.75,6517,20041217,20200331,0,0,B00100000000WAXXF,,,,1168010500101580025016847,26841,11680,"POLYGON ((205047.3320000004 445155.2789999992, 205026.5350000001 445146.8420000002, 205020.5980000002 445161.4979999997, 205045.7860000003 445171.6539999992, 205049.5669999998 445163.0600000005, 205044.8490000004 445160.7789999992, 205047.3320000004 445155.2789999992))"
1264,1992203668284443570200000000,,,5,1,1168010100107200024,175.5,990.0,328.7,18.2,21,04000,53.39,257.38,4973,19920304,20170202,0,0,B00100000000SKU0K,,,,1168010100107200024023426,26608,11680,"POLYGON ((203676.9800000004 444353.2630000003, 203664.8700000001 444347.8880000003, 203659.7139999997 444361.2009999994, 203671.6679999996 444365.9499999993, 203676.9800000004 444353.2630000003))"
1265,0000204176254444836500000000,,,0,0,1168010100107090000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,26611,11680,"POLYGON ((204177.5489999996 444483.0999999996, 204175.4869999997 444482.5370000005, 204175.0650000004 444484.2239999995, 204176.8779999996 444484.818, 204177.5489999996 444483.0999999996))"
1266,1999202842844442084100000000,한국지식재산센터,한국지식재산센터,20,8,1168010100106470009,1818.8,48638.66,2876.0,90.5,31,14000,63.24,1086.89,19720,19990210,20200724,0,0,B00100000000REALE,,,,1168010100106470009026244,26616,11680,"POLYGON ((202868.0020000003 444194.5559999999, 202840.6430000002 444184.0250000004, 202830.6270000003 444180.1190000009, 202827.7520000003 444187.432, 202827.4079999998 444187.3379999995, 202822.8150000004 444199.307, 202818.2050000001 444211.3699999992, 202818.5650000004 444211.4949999992, 202815.7680000002 444218.8379999995, 202840.6909999996 444228.3699999992, 202853.1749999998 444233.182, 202850.9720000001 444239.7129999995, 202857.8940000003 444242.307, 202863.2529999996 444228.0250000004, 202856.5659999996 444225.3059999999, 202865.5489999996 444201.9619999994, 202865.2359999996 444201.9000000004, 202866.2050000001 444199.3369999994, 202868.0020000003 444194.5559999999))"
1267,2002204227184445267500000000,역삼동벤쳐빌딩,,15,3,1168010100107080033,545.98,9053.81,916.1,48.85,21,14000,59.6,753.11,22148,20020116,20181003,0,0,B00100000000SOBX3,,,,1168010100107080033026619,26872,11680,"POLYGON ((204241.7220000001 444525.1620000005, 204237.8159999996 444512.6309999991, 204210.4400000004 444521.693, 204211.6600000001 444525.8499999996, 204211.7529999996 444533.1309999991, 204234.4100000001 444541.0370000005, 204241.7220000001 444525.1620000005))"
1268,2003204763894447253900000000,동보빌딩,동보빌딩,9,1,1168010600108910052,199.2,2017.78,334.0,28.65,21,14000,59.64,532.37,10360,20030403,20170424,0,0,B00100000000ST8BI,,,,1168010600108910052026820,26028,11680,"POLYGON ((204773.0109999999 444719.6549999993, 204761.3849999998 444714.7799999993, 204754.8859999999 444731.1860000007, 204766.2290000003 444736.0610000007, 204773.0109999999 444719.6549999993))"
1269,2004204063074447094900000000,수지빌딩,,9,2,1168010100107020030,269.33,2995.65,449.4,29.95,21,03000,59.93,520.71,5599,20040127,20210623,0,0,B00100000000SO385,,,,1168010100107020030027275,26349,11680,"POLYGON ((204072.9890000001 444700.9159999993, 204061.8169999998 444696.5409999993, 204056.801 444707.2290000003, 204057.4419999998 444707.5409999993, 204053.3789999997 444718.2280000001, 204064.4270000001 444722.6970000006, 204072.9890000001 444700.9159999993))"
1270,1981203741504446967700000000,,,3,1,1168010100107000026,120.3,495.44,0.0,0.0,21,03000,0.0,0.0,21188,19810417,20170628,0,0,B00100000000SKZ9Y,,,,1168010100107000026022519,26651,11680,"POLYGON ((203739.409 444702.4839999992, 203749.0029999996 444700.1089999992, 203746.6890000002 444690.5769999996, 203733.7829999998 444693.7019999996, 203735.9709999999 444702.2650000006, 203739.0650000004 444701.6400000006, 203739.409 444702.4839999992))"
1271,2003202549814441603900000000,유니언타운 강남,,6,3,1168010100106490000,295.5,2859.49,493.1,19.0,21,04000,59.93,342.21,8299,20031231,20201222,0,0,B001000000012V5WD,,,,1168010100106490000000001,26947,11680,"POLYGON ((202560.0300000003 444152.5610000007, 202547.0300000003 444147.7489999998, 202539.5930000003 444168.1860000007, 202552.5930000003 444173.0610000007, 202560.0300000003 444152.5610000007))"
1272,2003203737674443232500000000,아레나빌딩,,6,2,1168010100107210013,435.75,3334.63,730.5,26.2,21,14000,59.65,299.38,13173,20030415,20200701,0,0,B00100000000SKYLA,,,,1168010100107210016000001,26003,11680,"POLYGON ((203741.3559999997 444334.5739999991, 203741.4649999999 444334.3870000001, 203742.7309999997 444334.6679999996, 203743.7779999999 444334.5120000001, 203744.8250000002 444333.9810000006, 203745.8090000004 444333.1370000001, 203746.3399999999 444332.2310000006, 203746.4649999999 444332.0120000001, 203747.4029999999 444332.0739999991, 203747.9809999997 444331.7620000001, 203748.3250000002 444331.2620000001, 203752.5590000004 444320.0739999991, 203752.4639999997 444319.1679999996, 203752.2609999999 444318.3870000001, 203751.8080000002 444317.8870000001, 203729.4330000002 444309.5739999991, 203726.9019999998 444316.5429999996, 203727.6519999998 444316.9489999991, 203722.8550000004 444329.6370000001, 203723.199 444329.8239999991, 203723.3389999997 444329.4489999991, 203739.6059999997 444335.3560000006, 203740.1529999999 444335.3239999991, 203740.8250000002 444335.0739999991, 203741.3559999997 444334.5739999991))"
1273,1982203325174445496500000000,,,2,1,1168010100106710015,98.91,223.25,249.3,7.5,11,04000,39.68,65.73,19479,19821209,20170201,0,0,B00100000000SMSSD,,,,1168010100106710015022971,26371,11680,"POLYGON ((203328.1059999997 444557.3019999992, 203333.1210000003 444544.8010000009, 203328.6840000004 444542.9879999999, 203327.5750000002 444545.0830000006, 203321.9960000003 444543.0209999997, 203320.4340000004 444546.8959999997, 203319.2620000001 444546.5830000006, 203316.8559999997 444552.6769999992, 203328.1059999997 444557.3019999992))"
1274,1988204336864447777800000000,BGF사옥 본관,,12,3,1168010500101410032,615.13,9073.96,0.0,47.45,21,14000,0.0,0.0,10434,19881128,20200425,0,0,B00100000000SUFS8,,,,1168010500101410032027950,26583,11680,"POLYGON ((204351.165 444770.2249999996, 204336.273 444764.1309999991, 204335.7889999999 444765.5059999991, 204333.9450000003 444764.8809999991, 204333.5070000002 444766.0999999996, 204331.4450000003 444765.4120000005, 204330.9919999996 444766.6620000005, 204328.2419999996 444765.5989999995, 204321.1179999998 444784.2239999995, 204343.6960000005 444792.7870000005, 204351.29 444773.2249999996, 204351.8679999998 444771.693, 204351.8370000003 444771.443, 204351.8049999997 444771.1620000005, 204351.6960000005 444770.693, 204351.29 444770.2559999991, 204351.165 444770.2249999996))"
1275,1977203810574447242100000000,,,2,1,1168010100107000035,111.19,242.72,206.9,0.0,11,04000,53.74,103.29,20201,19771230,20170314,0,0,B00100000000SLB35,,,,1168010100107000035022429,26596,11680,"POLYGON ((203817.7690000003 444724.5759999994, 203814.9400000004 444716.2009999994, 203810.409 444717.4509999994, 203811.1270000003 444720.4199999999, 203802.3930000002 444722.6699999999, 203804.2529999996 444730.6699999999, 203817.3320000004 444727.6079999991, 203817.7690000003 444724.5759999994))"
1276,1993204701874450243600000000,남양빌딩,,6,2,1168010500101430007,341.76,2690.52,589.3,21.0,21,04000,57.99,342.99,17877,19930618,20180114,0,0,B00100000000ST4EH,,,,1168010500101430007016918,26043,11680,"POLYGON ((204714.0470000003 445019.4389999993, 204697.8269999996 445011.5960000008, 204689.9060000004 445029.5329999998, 204705.625 445037.0960000008, 204714.0470000003 445019.4389999993))"
1277,1997203670194443387100000000,,,8,4,1168010100107200033,283.98,3685.71,477.5,24.0,21,15000,59.47,460.6,20911,19970819,20200425,0,0,B00100000000SKYBZ,,,,1168010100107200033023458,26395,11680,"POLYGON ((203675.2920000004 444350.4820000008, 203682.5269999998 444333.1999999993, 203678.4800000004 444331.5130000003, 203678.7920000004 444331.0130000003, 203675.1050000004 444330.1380000003, 203670.574 444329.2320000008, 203666.9330000002 444329.2939999998, 203665.2609999999 444329.3249999993, 203665.1210000003 444329.5749999993, 203663.324 444328.8570000008, 203657.8700000001 444343.8259999994, 203663.6050000004 444346.2320000008, 203663.7920000004 444345.8570000008, 203675.2920000004 444350.4820000008))"
1278,1984205055324447553100000000,스파이글래스,,4,1,1168010600109570028,180.18,931.07,370.7,13.5,21,04000,48.61,193.81,4499,19840712,20200507,0,0,B00100000000WB0I3,,,,1168010600109570028012308,26988,11680,"POLYGON ((205056.6380000003 444764.2750000004, 205059.3729999997 444757.7750000004, 205063.0140000004 444759.2129999995, 205064.7170000002 444755.3059999999, 205065.8890000004 444752.6190000009, 205051.2790000001 444746.5559999999, 205050.8420000002 444747.6500000004, 205047.7790000001 444755.2750000004, 205045.9979999997 444759.7139999997, 205050.8420000002 444761.5559999999, 205056.6380000003 444764.2750000004))"
1279,1977204034774448008200000000,,,2,1,1168010100106970014,106.17,196.68,234.1,7.5,11,04000,45.35,74.84,21045,19770602,20170718,0,0,B00100000000SO7IJ,,,,1168010100106970014022157,27004,11680,"POLYGON ((204042.9440000001 444802.1050000004, 204036.3339999998 444792.7609999999, 204033.3650000002 444794.9800000004, 204032.7869999995 444794.4169999994, 204026.693 444798.5419999994, 204033.3969999999 444809.3230000008, 204040.1160000004 444804.6669999994, 204039.835 444804.3540000003, 204042.9440000001 444802.1050000004))"
1280,1986205244874448350100000000,,,2,1,1168010600109560023,112.17,325.98,0.0,0.0,11,02000,0.0,0.0,18430,19860623,20170718,0,0,B00100000000WBISV,,,,1168010600109560023012222,27009,11680,"POLYGON ((205253.2510000002 444833.148, 205242.2199999997 444828.4289999995, 205241.7199999997 444829.5850000009, 205239.3449999997 444828.773, 205236.2199999997 444836.7109999992, 205249.9380000001 444842.1789999995, 205253.2510000002 444833.148))"
1281,1991202963014440621800000000,,,5,2,1168010100107350034,229.62,1598.08,412.1,21.3,21,14000,55.72,273.74,8887,19910826,20170127,0,0,B001000000012V6DU,,,,1168010100107350034024002,26081,11680,"POLYGON ((202973.8289999999 444059.1779999994, 202957.017 444052.8340000007, 202952.2039999999 444065.2420000006, 202969.0319999997 444071.4910000004, 202973.8289999999 444059.1779999994))"
1282,1986203636584443298800000000,,,7,1,1168010100107200035,134.15,990.45,263.3,21.45,21,15000,50.95,319.51,22184,19861107,20110207,0,0,B00100000008X4QO2,,,,1168010100107200022000001,25751,11680,"POLYGON ((203643.3550000004 444326.7329999991, 203632.4170000004 444322.6079999991, 203629.4960000003 444325.3259999994, 203628.8710000003 444327.3259999994, 203630.5109999999 444328.2009999994, 203628.7920000004 444332.5449999999, 203641.7920000004 444337.3570000008, 203644.7450000001 444330.3259999994, 203642.6670000004 444329.3579999991, 203643.3550000004 444326.7329999991))"
1283,2005202793164443248800000000,,,5,0,1168010100106370016,187.45,659.3,341.3,18.6,21,02000,54.92,193.17,6397,20051020,20170718,0,0,B00100000000SR4GH,,,,1168010100106370016026195,25154,11680,"POLYGON ((202802.676 444319.7770000007, 202789.7379999999 444314.8080000002, 202783.6140000001 444330.1209999993, 202796.7379999999 444334.8389999997, 202802.676 444319.7770000007))"
1284,1985202735334440650300000000,,,20,5,1168010100108230000,1589.69,41365.12,3517.9,79.05,21,14000,45.19,781.98,15356,19851207,20200328,0,0,B001000000012VGUM,,,,1168010100108230000026266,25439,11680,"POLYGON ((202766.5930000003 444063.8699999992, 202712.8430000003 444043.1199999992, 202703.8739999998 444066.0270000007, 202757.9529999997 444087.0260000005, 202766.5930000003 444063.8699999992))"
1285,2004203267964445224400000000,주원빌딩,,3,2,1168010100106700018,180.49,970.41,324.0,10.3,21,04000,55.71,159.84,21379,20041210,20210122,0,1,B00100000000SMQTC,,,,1168010100106700018023039,25453,11680,"POLYGON ((203270.5889999997 444530.5519999992, 203272.3550000004 444526.3330000006, 203274.7139999997 444527.1769999992, 203277.4800000004 444519.1769999992, 203268.074 444514.7709999997, 203266.574 444516.8650000002, 203263.7460000003 444515.5830000006, 203262.8859999999 444518.2709999997, 203261.2450000001 444517.6769999992, 203258.324 444525.7709999997, 203270.5889999997 444530.5519999992))"
1286,2001203082764443804200000000,역삼현대벤쳐텔,,20,6,1168010100106420001,1275.173,31972.202,1966.6,60.32,21,14000,64.84,1092.98,19497,20010622,20200929,0,0,B00100000000SN1F9,,,,1168010100106420001000001,25458,11680,"POLYGON ((203100.898 444366.898, 203079.4910000004 444358.8039999995, 203062.023 444365.5539999995, 203076.1160000004 444401.8670000006, 203090.4139999999 444406.9600000009, 203100.523 444380.023, 203096.3039999995 444378.9600000009, 203100.898 444366.898))"
1287,2010203392594442962200000000,,,11,2,1168010100107180013,188.75,1999.02,316.2,33.75,21,15000,59.69,573.04,100201088,20100910,20170211,0,0,B00100000008X4QP3,,,,1168010100107180013000001,25491,11680,"POLYGON ((203401.1490000002 444292.4539999999, 203389.2110000001 444287.4539999999, 203384.0710000005 444300.0490000006, 203395.9610000001 444304.9859999996, 203401.1490000002 444292.4539999999))"
1288,1999202620014438838400000000,한라클라식 오피스텔,,18,6,1168010100108240011,967.2,23968.76,1620.8,67.5,42,14000,59.67,989.45,24150,19991005,20170627,0,0,B001000000012UGLC,,,,1168010100108240011026258,25792,11680,"POLYGON ((202641.2290000003 443876.807, 202611.1200000001 443865.5270000007, 202610.8859999999 443866.0580000002, 202608.2450000001 443865.2139999997, 202599.0580000002 443890.2770000007, 202601.5580000002 443891.1520000007, 202601.3540000003 443891.8389999997, 202631.2300000004 443903.1209999993, 202641.2290000003 443876.807))"
1289,2005202848304439323200000000,,,6,2,1168010100108280021,365.48,2814.97,614.9,16.5,21,02000,59.44,281.46,13951,20050802,20190802,0,0,B001000000012WQ7A,,,,1168010100108280021024300,25128,11680,"POLYGON ((202860.3569999998 443941.3670000006, 202863.4199999999 443933.4289999995, 202860.8569999998 443932.5850000009, 202860.9670000002 443931.8039999995, 202852.1699999999 443928.3039999995, 202851.7640000004 443929.0850000009, 202847.608 443927.5539999995, 202847.8569999998 443926.7420000006, 202840.7319999998 443924.148, 202839.1069999998 443923.5539999995, 202838.8569999998 443924.2420000006, 202836.2479999997 443923.0539999995, 202833.1859999998 443930.9920000006, 202835.4199999999 443931.9920000006, 202835.1699999999 443932.6789999995, 202840.7790000001 443934.7100000009, 202844.7010000004 443936.3039999995, 202844.983 443935.7420000006, 202845.0920000002 443935.7420000006, 202848.5920000002 443937.0850000009, 202848.3109999998 443937.7100000009, 202857.8420000002 443941.273, 202858.0760000004 443940.7420000006, 202860.3569999998 443941.3670000006))"
1290,1990204530894445563300000000,,,5,1,1168010600108960005,130.14,679.92,265.7,14.9,21,04000,48.98,220.75,3143,19901231,20170315,0,1,B00100000000ST638,,,,1168010600108960005012640,25465,11680,"POLYGON ((204538.5379999997 444553.1569999997, 204527.3020000001 444548.7819999997, 204523.7249999996 444557.5010000002, 204526.0060000001 444558.5629999992, 204525.21 444561.0010000002, 204533.9440000001 444563.9700000007, 204538.5379999997 444553.1569999997))"
1291,1992203424494443100800000000,,,5,1,1168010100107180016,177.0,989.07,329.9,0.0,21,04000,53.65,216.54,6201,19920721,20170311,0,0,B00100000000SLLYB,,,,1168010100107180016023524,25481,11680,"POLYGON ((203432.9780000001 444303.6730000004, 203422.9780000001 444299.5480000004, 203416.0089999996 444316.5480000004, 203426.04 444320.5789999999, 203432.9780000001 444303.6730000004))"
1292,2004204158964448473900000000,백산빌딩,,5,1,1168010100106960041,134.8,625.9,225.8,13.0,21,04000,59.7,206.12,15900,20040625,20170214,0,0,B00100000000SO2SO,,,,1168010100106960041021997,25485,11680,"POLYGON ((204166.5389999999 444846.0710000005, 204155.0860000001 444840.7909999993, 204151.398 444848.7290000003, 204162.8669999996 444853.9790000003, 204166.5389999999 444846.0710000005))"
1293,2002204408944445987300000000,,,9,1,1168010600108890067,196.84,1940.57,331.0,30.0,21,03000,59.47,529.8,16566,20020125,20201222,0,0,B00100000000ST8FM,,,,1168010600108890067012537,25829,11680,"POLYGON ((204417.943 444594.0649999995, 204405.3020000001 444589.284, 204399.8799999999 444603.2850000001, 204412.6619999995 444608.2229999993, 204417.943 444594.0649999995))"
1294,1997204611764445899100000000,,다가구용단독주택(10가구),3,1,1168010600108960029,132.52,502.24,256.4,10.43,21,01000,51.68,143.79,12107,19970103,20200425,0,0,B00100000000STRZQ,,,,1168010600108960029012563,25188,11680,"POLYGON ((204618.8509999998 444586.75, 204608.8039999995 444582.7180000003, 204604.7110000001 444593.125, 204608.898 444594.7809999995, 204614.6950000003 444597.125, 204618.8509999998 444586.75))"
1295,1986202820224442630200000000,,,4,1,1168010100106470001,170.13,898.35,0.0,0.0,21,04000,0.0,0.0,10472,19861231,20170125,0,0,B00100000000SMTVH,,,,1168010100106470001023615,25208,11680,"POLYGON ((202829.8619999997 444260.6510000005, 202814.5029999996 444255.2760000005, 202810.534 444265.0270000007, 202825.6909999996 444271.0260000005, 202829.8619999997 444260.6510000005))"
1296,1990205199544449000300000000,,,6,2,1168010600109430030,249.66,1915.52,429.8,0.0,21,14000,58.09,325.56,10020,19900712,20201016,0,0,B00100000000WB08S,,,,1168010600109430030012174,24633,11680,"POLYGON ((205208.517 444909.3990000002, 205212.9859999996 444899.2109999992, 205194.7510000002 444891.7119999994, 205194.3909999998 444891.6490000002, 205190.4539999999 444893.7119999994, 205188.8600000003 444893.1799999997, 205185.7980000004 444899.9299999997, 205188.892 444901.3049999997, 205188.5959999999 444902.3680000007, 205195.0959999999 444904.8990000002, 205195.3140000002 444903.8990000002, 205208.517 444909.3990000002))"
1297,2005204603124449194900000000,,,5,0,1168010500101430035,306.33,1481.13,650.6,22.5,31,16000,47.08,227.66,6583,20050901,20201224,0,0,B00100000000ST5MQ,,,,1168010500101430035000001,25538,11680,"POLYGON ((204613.4500000002 444917.5649999995, 204614.1059999997 444915.5960000008, 204611.9189999998 444914.4719999991, 204610.9340000004 444916.5649999995, 204599.8090000004 444911.9719999991, 204600.2309999997 444910.409, 204594.6220000004 444908.0649999995, 204589.591 444920.8780000005, 204612.6220000004 444930.159, 204616.4809999997 444919.1280000005, 204613.4500000002 444917.5649999995))"
1298,1986205440424448976000000000,가동,가,2,1,1168010600109510009,107.52,322.56,0.0,0.0,11,02000,0.0,0.0,1144,19860910,20200425,0,0,B00100000000WBNDL,,,,1168010600109510009012177,24871,11680,"POLYGON ((205447.659 444892.3640000001, 205439.0650000004 444888.9260000009, 205433.176 444902.9580000006, 205441.8159999996 444906.2080000006, 205447.659 444892.3640000001))"
1299,2002203540704443588700000000,,,9,1,1168010100107190016,207.0,1988.84,347.2,29.5,21,15000,59.62,499.99,11951,20020104,20170210,0,0,B00100000000SL5LH,,,,1168010100107190016023414,25222,11680,"POLYGON ((203543.0269999998 444370.0470000003, 203550.0410000002 444352.4519999996, 203542.7910000002 444349.8269999996, 203543.0099999998 444349.2960000001, 203538.5880000005 444347.6710000001, 203531.2599999998 444365.2029999997, 203535.9019999998 444367.0160000008, 203535.9950000001 444366.7029999997, 203538.449 444367.7970000003, 203538.2609999999 444368.1410000008, 203543.0269999998 444370.0470000003))"
1300,2004205211414447938900000000,태양빌딩,,6,1,1168010600109550002,170.19,1012.12,284.3,18.26,21,04000,59.86,285.02,13151,20040224,20170127,0,0,B00100000000WAVN3,,,,1168010600109550002027290,24604,11680,"POLYGON ((205215.625 444801.9609999992, 205217.4369999999 444797.9289999995, 205218.2340000002 444798.0539999995, 205220.6409999998 444791.7420000006, 205219.2340000002 444791.2420000006, 205219.5470000003 444790.0859999992, 205206.9369999999 444785.0859999992, 205202.3279999997 444797.523, 205212.7659999998 444801.8039999995, 205213.1869999999 444801.1789999995, 205215.625 444801.9609999992))"
1301,1995203801884443936300000000,,,13,2,1168010100107060025,386.82,5935.33,647.0,46.9,42,14000,59.79,777.23,11945,19951116,20171021,0,0,B00100000000SLBPR,,,,1168010100107060025023357,25573,11680,"POLYGON ((203813.6849999996 444384.5419999994, 203798.841 444379.0120000001, 203790.1069999998 444402.7620000001, 203804.8720000004 444408.2620000001, 203813.6849999996 444384.5419999994))"
1302,2004204205434445473500000000,선릉역 우정에쉐르 멤버스,,12,2,1168010100107080031,188.32,1977.5,314.2,29.5,21,02000,59.94,548.25,12103,20040825,20170125,0,0,B00100000000SS514,,,,1168010100107080031027514,25199,11680,"POLYGON ((204205.7220000001 444556.0370000005, 204206.6600000001 444553.568, 204209.6440000003 444554.7559999991, 204211.7070000004 444549.2559999991, 204212.8320000004 444549.6309999991, 204214.9879999999 444543.6309999991, 204201.0190000003 444538.5370000005, 204198.6440000003 444544.1309999991, 204199.7850000001 444544.5059999991, 204197.4249999998 444550.0690000001, 204198.4249999998 444550.318, 204197.5039999997 444552.9130000006, 204205.7220000001 444556.0370000005))"
1303,1991205040324447878000000000,,,7,2,1168010600109570013,185.97,1727.54,374.1,29.5,21,14000,49.71,299.65,15539,19910410,20200415,0,0,B00100000000WAVZF,,,,1168010600109570013012269,24623,11680,"POLYGON ((205048.3729999997 444783.3389999997, 205037.8729999997 444778.9639999997, 205032.3729999997 444792.2760000005, 205042.608 444796.7139999997, 205048.3729999997 444783.3389999997))"
1304,2001202714304443012900000000,,,5,1,1168010100106360019,154.0,818.09,259.1,18.5,21,03000,59.44,247.43,4328,20010510,20170223,0,0,B00100000000SR6DG,,,,1168010100106360019026424,24628,11680,"POLYGON ((202723.0810000002 444298.5899999999, 202709.8159999996 444293.2780000009, 202705.4869999997 444303.9979999997, 202718.8940000003 444309.2780000009, 202723.0810000002 444298.5899999999))"
1305,2002203627104443427000000000,,1,6,2,1168010100107200021,186.58,1231.29,328.0,20.85,21,14000,56.88,307.76,21408,20020806,20170201,0,0,B00100000000SKX1O,,,,1168010100107200021000001,25589,11680,"POLYGON ((203627.199 444352.8259999994, 203627.699 444351.6699999999, 203629.074 444352.1390000004, 203635.574 444336.6079999991, 203626.6519999998 444332.8890000004, 203625.949 444335.0759999994, 203624.6830000002 444334.7949999999, 203623.8550000004 444336.9829999991, 203622.8550000004 444336.5759999994, 203619.5109999999 444344.6390000004, 203620.7920000004 444345.2329999991, 203620.1519999998 444347.2329999991, 203621.6830000002 444348.0449999999, 203620.8859999999 444350.3259999994, 203627.199 444352.8259999994))"
1306,2003203523274442531500000000,혜성빌딩,,6,2,1168010100107230000,332.16,2827.76,612.8,21.2,21,14000,54.2,296.27,9655,20030623,20210210,0,0,B00100000000SKOGU,,,,1168010100107230000023618,24951,11680,"POLYGON ((203535.3530000001 444247.8269999996, 203518.5389999999 444240.9210000001, 203517.2889999999 444244.0769999996, 203516.6799999997 444243.7650000006, 203511.1809999999 444258.6710000001, 203528.7439999999 444265.2960000001, 203535.3530000001 444247.8269999996))"
1307,2003203600174442222600000000,역삼동제이빌딩,,5,1,1168010100107230031,137.53,686.17,232.0,15.65,21,04000,59.28,228.43,5472,20030701,20170208,0,0,B00100000000RF4UI,,,,1168010100107230031026917,24960,11680,"POLYGON ((203605.7429999998 444227.5130000003, 203607.79 444221.8249999993, 203594.9780000001 444216.6079999991, 203592.7589999996 444222.3570000008, 203593.9309999999 444223.0140000004, 203593.8530000001 444223.4829999991, 203603.79 444227.2630000003, 203603.9309999999 444226.7630000003, 203605.7429999998 444227.5130000003))"
1308,2008202815964440373600000000,그랑프리빌딩,,9,1,1168010100108230042,196.98,1976.65,414.2,34.75,21,04000,47.56,426.06,100182125,20080418,20201114,0,0,B001000000012X8M8,,,,1168010100108230042024060,25269,11680,"POLYGON ((202826.9989999998 444036.3990000002, 202808.4680000003 444029.1180000007, 202804.9369999999 444038.4000000004, 202823.5310000004 444045.5559999999, 202826.9989999998 444036.3990000002))"
1309,0000204533714449300400000000,,,0,0,1168010500101420020,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SSZ0X,,,,,24719,11680,"POLYGON ((204538.4340000004 444928.0040000007, 204531.8720000004 444925.2850000001, 204529.0130000003 444932.0969999991, 204535.5279999999 444934.8159999996, 204538.4340000004 444928.0040000007))"
1310,2003205045964451422300000000,삼성역 두산위브센티움,,12,4,1168010500101580004,823.34,14066.85,1374.1,34.9,21,14000,59.92,681.08,10035,20031020,20181022,0,0,B00100000000WAWFV,,,,1168010500101580004027087,25633,11680,"POLYGON ((205066.3020000001 445149.1219999995, 205069.4879999999 445141.2780000009, 205029.8480000002 445124.2789999992, 205021.9100000001 445143.8100000005, 205030.4409999996 445147.4039999992, 205030.9409999996 445146.4350000005, 205054.5360000003 445156.1539999992, 205054.0829999996 445157.1539999992, 205062.7699999996 445160.5289999992, 205066.9419999998 445149.4340000004, 205066.3020000001 445149.1219999995))"
1311,0000202323324441598800000000,,,0,0,1168010100108580000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,24726,11680,"POLYGON ((202324.6220000004 444158.784, 202322.9819999998 444158.2530000005, 202321.9819999998 444160.8460000008, 202323.7000000002 444161.5649999995, 202324.6220000004 444158.784))"
1312,1995204984854451335000000000,,,9,4,1168010500101570016,332.49,4390.27,605.8,29.02,21,14000,54.88,445.24,5603,19950202,20170126,0,0,B00100000000WAYXG,,,,1168010500101570016016864,24663,11680,"POLYGON ((205003.0980000002 445135.7789999992, 204973.7060000002 445123.5299999993, 204973.4249999998 445124.4360000007, 204969.6900000004 445123.0299999993, 204966.284 445130.9989999998, 204999.3629999999 445144.7479999997, 205003.0980000002 445135.7789999992))"
1313,1980204498274446378000000000,,,10,1,1168010600108900056,393.32,3344.98,0.0,0.0,21,06000,0.0,0.0,12466,19800709,20200425,0,0,B00100000000STLWH,,,,1168010600108900056012471,24995,11680,"POLYGON ((204500.523 444650.4389999993, 204501.2259999998 444648.8770000003, 204505.023 444650.2520000003, 204507.1639999999 444645.8139999993, 204508.023 444645.9710000008, 204510.7889999999 444639.0639999993, 204509.773 444638.7829999998, 204511.9289999995 444633.3770000003, 204503.8820000002 444629.9710000008, 204504.3830000004 444628.6889999993, 204491.9910000004 444623.7829999998, 204484.3039999995 444643.5649999995, 204495.3830000004 444647.1579999998, 204495.0070000002 444648.2520000003, 204500.523 444650.4389999993))"
1314,1983202642394441238400000000,,,10,3,1168010100106490014,469.68,6676.15,965.0,0.0,21,14000,48.67,486.71,15489,19830917,20170126,0,0,B001000000012VKQM,,,,1168010100106490014023858,25322,11680,"POLYGON ((202649.8439999996 444137.4969999995, 202657.1710000001 444117.6219999995, 202635.8739999998 444109.6530000009, 202627.4050000003 444131.8399999999, 202633.7960000001 444134.2149999999, 202634.7489999998 444131.7469999995, 202649.8439999996 444137.4969999995))"
